#In physics, you don't have to go around making trouble for yourself. Nature does it for you.  (Frank Wilczek)
#HDR N	3
#HDR G	1.000000
#HDR m	1.000000 1.000000 1.000000 
#format: time,  coords (X,Y,Z),  velocities (X,Y,Z),  accelerations (X,Y,Z)
79.000000 -11.921404 4.098534 0.000000 10.854370 1.555041 0.000000 1.067034 -5.653575 0.000000 -1.583360 0.595346 0.000000 1.397650 0.241806 0.000000 0.185710 -0.837151 0.000000 -0.004924 0.002487 0.000000 0.007342 0.003802 0.000000 -0.002418 -0.006290 0.000000 
80.000000 -12.079765 4.158080 0.000000 10.994172 1.579240 0.000000 1.085593 -5.737321 0.000000 -1.583846 0.595591 0.000000 1.398374 0.242181 0.000000 0.185471 -0.837772 0.000000 -0.004791 0.002421 0.000000 0.007146 0.003709 0.000000 -0.002355 -0.006130 0.000000 
81.000000 -12.238173 4.217651 0.000000 11.134045 1.603477 0.000000 1.104129 -5.821128 0.000000 -1.584318 0.595830 0.000000 1.399080 0.242548 0.000000 0.185239 -0.838378 0.000000 -0.004663 0.002358 0.000000 0.006958 0.003620 0.000000 -0.002295 -0.005977 0.000000 
82.000000 -12.396628 4.277246 0.000000 11.273987 1.627750 0.000000 1.122641 -5.904996 0.000000 -1.584778 0.596063 0.000000 1.399766 0.242905 0.000000 0.185012 -0.838968 0.000000 -0.004540 0.002296 0.000000 0.006777 0.003533 0.000000 -0.002237 -0.005830 0.000000 
83.000000 -12.555128 4.336864 0.000000 11.413997 1.652058 0.000000 1.141131 -5.988922 0.000000 -1.585226 0.596289 0.000000 1.400435 0.243254 0.000000 0.184791 -0.839544 0.000000 -0.004422 0.002238 0.000000 0.006603 0.003450 0.000000 -0.002181 -0.005687 0.000000 
84.000000 -12.713673 4.396504 0.000000 11.554074 1.676400 0.000000 1.159599 -6.072904 0.000000 -1.585663 0.596510 0.000000 1.401087 0.243595 0.000000 0.184576 -0.840105 0.000000 -0.004309 0.002181 0.000000 0.006436 0.003369 0.000000 -0.002127 -0.005550 0.000000 
85.000000 -12.872261 4.456166 0.000000 11.694214 1.700777 0.000000 1.178046 -6.156942 0.000000 -1.586088 0.596725 0.000000 1.401723 0.243928 0.000000 0.184366 -0.840654 0.000000 -0.004200 0.002126 0.000000 0.006275 0.003291 0.000000 -0.002075 -0.005417 0.000000 
86.000000 -13.030890 4.515849 0.000000 11.834418 1.725186 0.000000 1.196473 -6.241034 0.000000 -1.586503 0.596935 0.000000 1.402342 0.244254 0.000000 0.184161 -0.841189 0.000000 -0.004095 0.002074 0.000000 0.006119 0.003216 0.000000 -0.002024 -0.005289 0.000000 
87.000000 -13.189561 4.575553 0.000000 11.974682 1.749627 0.000000 1.214879 -6.325180 0.000000 -1.586907 0.597140 0.000000 1.402947 0.244572 0.000000 0.183961 -0.841712 0.000000 -0.003993 0.002023 0.000000 0.005969 0.003143 0.000000 -0.001976 -0.005166 0.000000 
88.000000 -13.348271 4.635277 0.000000 12.115006 1.774100 0.000000 1.233265 -6.409376 0.000000 -1.587302 0.597340 0.000000 1.403536 0.244882 0.000000 0.183766 -0.842222 0.000000 -0.003896 0.001975 0.000000 0.005825 0.003072 0.000000 -0.001929 -0.005047 0.000000 
89.000000 -13.507021 4.695020 0.000000 12.255389 1.798603 0.000000 1.251632 -6.493624 0.000000 -1.587687 0.597535 0.000000 1.404112 0.245186 0.000000 0.183575 -0.842721 0.000000 -0.003802 0.001928 0.000000 0.005685 0.003004 0.000000 -0.001883 -0.004931 0.000000 
